return_id,order_id,return_date,return_reason,refund_amount
310407,9190339,2025-02-28,Changed Mind,5910.44
310408,9190365,2024-02-02,Damaged,1084.1
310409,9190381,2025-05-20,Damaged,2899.28
310410,9190395,2024-05-05,Quality Issue,1830.94
310411,9190415,2025-03-07,Late Delivery,1092.39
310412,9190417,2024-11-12,Damaged,583.86
310413,9190436,2024-07-24,Changed Mind,5698.58
310414,9190438,2024-12-18,Changed Mind,422.29
310415,9190444,2025-09-06,Damaged,3252.27
310416,9190446,2024-11-10,Wrong Item,3451.34
310417,9190487,2024-06-15,Late Delivery,7986.89
310418,9190519,2024-07-19,Quality Issue,11841.34
310419,9190551,2025-10-20,Late Delivery,2089.14
310420,9190553,2024-12-22,Wrong Item,11237.86
310421,9190557,2025-03-15,Quality Issue,4594.72
310422,9190565,2024-09-21,Damaged,3308.0
310423,9190569,2024-09-23,Quality Issue,3150.74
310424,9190586,2026-01-04,Damaged,2028.54
310425,9190596,2024-10-06,Changed Mind,33638.76
310426,9190614,2025-11-20,Quality Issue,19495.11
310427,9190625,2025-09-18,Changed Mind,4524.89
310428,9190637,2024-12-02,Damaged,879.02
310429,9190653,2025-05-27,Quality Issue,3463.6
310430,9190664,2025-01-21,Damaged,956.43
310431,9190680,2025-12-05,Late Delivery,2344.62
310432,9190720,2025-04-22,Wrong Item,22206.0
310433,9190722,2024-04-10,Late Delivery,10731.53
310434,9190737,2024-04-19,Late Delivery,998.2
310435,9190749,2025-01-27,Damaged,8119.13
310436,9190761,2025-11-28,Quality Issue,38068.63
310437,9190789,2025-08-04,Wrong Item,577.69
310438,9190790,2025-03-22,Late Delivery,5813.48
310439,9190793,2024-09-08,Wrong Item,4663.78
310440,9190795,2025-03-15,Changed Mind,1553.66
310441,9190843,2024-07-08,Changed Mind,288.1
310442,9190870,2025-04-22,Changed Mind,6068.62
310443,9190899,2025-04-08,Damaged,1097.86
310444,9190922,2024-01-26,Late Delivery,2376.97
310445,9190978,2025-07-13,Wrong Item,2376.04
310446,9191014,2024-06-07,Damaged,17348.91
310447,9191018,2025-03-06,Changed Mind,14401.53
310448,9191056,2025-02-03,Changed Mind,886.59
310449,9191057,2024-12-31,Wrong Item,1462.6
310450,9191094,2025-04-05,Late Delivery,615.98
310451,9191131,2024-11-28,Damaged,4088.3
310452,9191150,2025-10-06,Wrong Item,711.95
310453,9191154,2025-05-05,Changed Mind,1129.39
310454,9191157,2024-07-24,Damaged,784.51
310455,9191180,2025-04-20,Changed Mind,2597.04
310456,9191234,2025-06-11,Quality Issue,6659.43
310457,9191271,2025-03-08,Quality Issue,1849.55
310458,9191293,2024-10-24,Late Delivery,583.66
310459,9191295,2025-02-12,Wrong Item,863.3
310460,9191309,2025-06-07,Wrong Item,4978.08
310461,9191354,2024-12-14,Late Delivery,690.91
310462,9191370,2024-03-24,Wrong Item,414.25
310463,9191396,2025-08-16,Late Delivery,20747.43
310464,9191402,2025-12-05,Damaged,1924.83
310465,9191434,2025-09-27,Late Delivery,1050.38
310466,9191447,2025-11-24,Late Delivery,1336.25
310467,9191451,2025-02-02,Late Delivery,1758.32
310468,9191464,2025-03-27,Late Delivery,2791.59
310469,9191484,2024-12-28,Quality Issue,799.69
310470,9191527,2024-09-11,Changed Mind,3163.28
310471,9191584,2024-09-18,Changed Mind,8129.88
310472,9191595,2024-05-31,Late Delivery,13623.09
310473,9191600,2024-04-04,Wrong Item,274.84
310474,9191606,2024-12-16,Wrong Item,951.83
310475,9191624,2025-11-28,Quality Issue,22645.03
310476,9191626,2025-05-10,Changed Mind,9954.43
310477,9191660,2025-11-11,Wrong Item,9983.61
310478,9191664,2025-03-29,Changed Mind,1308.58
310479,9191709,2024-10-18,Wrong Item,5905.16
310480,9191754,2025-12-09,Quality Issue,750.68
310481,9191770,2024-08-16,Late Delivery,2662.3
310482,9191777,2025-12-21,Damaged,891.36
310483,9191801,2025-02-12,Late Delivery,2365.24
310484,9191823,2025-09-23,Wrong Item,1886.13
310485,9191851,2025-11-06,Wrong Item,1684.36
310486,9191852,2024-02-03,Changed Mind,1632.9
310487,9191869,2025-12-07,Damaged,4259.0
310488,9191891,2025-01-03,Damaged,3249.3
310489,9191900,2024-07-10,Wrong Item,2990.71
310490,9191907,2025-09-29,Wrong Item,1444.8
310491,9191929,2024-12-30,Changed Mind,1441.7
310492,9191944,2025-01-14,Damaged,8898.59
310493,9191959,2025-03-06,Wrong Item,10181.38
310494,9191979,2024-07-18,Late Delivery,36738.52
310495,9192012,2024-11-25,Quality Issue,524.85
310496,9192023,2025-01-09,Changed Mind,1699.72
310497,9192058,2025-08-13,Late Delivery,1948.69
310498,9192070,2024-04-15,Changed Mind,4277.72
310499,9192080,2025-10-27,Changed Mind,1021.64
310500,9192110,2025-07-01,Wrong Item,2329.99
310501,9192114,2025-01-21,Damaged,285.49
310502,9192129,2024-08-18,Damaged,1240.34
310503,9192146,2025-07-09,Changed Mind,6343.76
310504,9192155,2024-07-23,Damaged,1406.32
310505,9192156,2025-02-18,Damaged,11007.11
310506,9192233,2024-12-08,Wrong Item,8394.7
310507,9192249,2025-09-27,Late Delivery,18213.1
310508,9192289,2025-07-14,Damaged,744.85
310509,9192304,2025-11-21,Wrong Item,1571.08
310510,9192311,2025-09-04,Quality Issue,820.22
310511,9192318,2024-07-09,Changed Mind,4567.33
310512,9192334,2025-03-09,Damaged,11761.29
310513,9192352,2024-12-13,Late Delivery,8060.42
310514,9192379,2025-08-17,Quality Issue,915.38
310515,9192385,2024-09-05,Damaged,2010.63
310516,9192394,2024-01-24,Late Delivery,3711.59
310517,9192409,2025-03-13,Changed Mind,1826.82
310518,9192460,2025-12-19,Changed Mind,3376.8
310519,9192465,2024-04-21,Damaged,21880.27
310520,9192514,2025-04-20,Damaged,575.31
310521,9192515,2024-04-11,Quality Issue,717.87
310522,9192539,2024-03-19,Late Delivery,1185.81
310523,9192585,2024-08-22,Wrong Item,12947.71
310524,9192758,2025-09-02,Damaged,8218.49
310525,9192764,2025-02-17,Late Delivery,1233.75
310526,9192769,2025-12-01,Late Delivery,2211.32
310527,9192777,2025-02-24,Quality Issue,3232.84
310528,9192792,2025-11-12,Damaged,3421.4
310529,9192808,2025-12-27,Wrong Item,664.31
310530,9192813,2025-01-07,Wrong Item,249.08
310531,9192838,2024-03-03,Damaged,9627.92
310532,9192893,2024-04-30,Late Delivery,2714.91
310533,9192900,2025-01-31,Wrong Item,1573.87
310534,9192918,2025-02-16,Wrong Item,3212.9
310535,9192921,2024-08-25,Quality Issue,496.4
310536,9192940,2025-08-19,Damaged,2616.28
310537,9192993,2025-07-09,Wrong Item,571.94
310538,9192998,2025-11-21,Changed Mind,2067.39
310539,9193017,2025-11-18,Quality Issue,2767.52
310540,9193018,2024-08-04,Changed Mind,1791.1
310541,9193064,2025-09-25,Late Delivery,674.67
310542,9193082,2025-04-25,Damaged,1170.06
310543,9193094,2025-11-13,Quality Issue,2965.41
310544,9193105,2024-02-10,Changed Mind,3954.93
310545,9193133,2024-03-23,Quality Issue,2073.82
310546,9193173,2024-07-19,Quality Issue,1346.66
310547,9193201,2024-10-22,Quality Issue,6301.66
310548,9193208,2025-09-12,Late Delivery,450.1
310549,9193236,2025-11-10,Late Delivery,843.91
310550,9193267,2025-10-07,Changed Mind,3350.1
310551,9193283,2024-08-26,Damaged,1700.09
310552,9193292,2024-02-12,Quality Issue,1670.4
310553,9193297,2024-02-26,Quality Issue,1802.9
310554,9193323,2025-09-24,Damaged,2370.16
310555,9193330,2024-06-02,Damaged,3228.15
310556,9193345,2025-04-17,Damaged,9430.55
310557,9193430,2024-06-07,Wrong Item,582.29
310558,9193433,2025-11-29,Quality Issue,2376.82
310559,9193437,2025-02-09,Late Delivery,2718.68
310560,9193462,2025-08-25,Changed Mind,485.7
310561,9193494,2024-04-25,Quality Issue,1962.22
310562,9193509,2025-04-19,Wrong Item,1376.21
310563,9193533,2025-02-24,Late Delivery,60108.36
310564,9193551,2024-01-30,Quality Issue,4511.74
310565,9193557,2025-06-04,Damaged,1933.83
310566,9193590,2025-06-01,Late Delivery,8457.15
310567,9193600,2024-02-27,Wrong Item,1537.45
310568,9193602,2025-12-09,Quality Issue,51878.31
310569,9193624,2024-04-08,Changed Mind,1814.57
310570,9193653,2025-01-02,Changed Mind,9461.16
310571,9193675,2025-07-12,Late Delivery,15057.52
310572,9193683,2024-09-27,Changed Mind,978.64
310573,9193695,2024-04-02,Wrong Item,1955.12
310574,9193712,2025-10-10,Wrong Item,1486.43
310575,9193716,2025-01-05,Quality Issue,1038.85
310576,9193728,2025-11-10,Damaged,639.66
310577,9193748,2024-07-28,Quality Issue,4092.16
310578,9193805,2024-03-03,Late Delivery,4652.88
310579,9193840,2025-07-31,Changed Mind,1943.64
310580,9193857,2025-01-29,Late Delivery,14593.41
310581,9193858,2025-10-06,Damaged,1060.84
310582,9193865,2024-06-04,Changed Mind,167.69
310583,9193884,2024-10-11,Wrong Item,487.66
310584,9193924,2024-06-24,Wrong Item,1110.37
310585,9193938,2025-05-03,Wrong Item,2586.82
310586,9193940,2024-07-25,Changed Mind,2823.37
310587,9193969,2024-01-12,Quality Issue,3980.8
310588,9193976,2024-08-08,Wrong Item,167.51
310589,9193997,2024-04-26,Late Delivery,1607.78
310590,9194000,2025-03-26,Wrong Item,936.93
310591,9194074,2025-07-29,Damaged,614.6
310592,9194076,2025-11-18,Wrong Item,2255.24
310593,9194082,2025-03-31,Quality Issue,843.67
310594,9194086,2025-11-17,Wrong Item,20809.53
310595,9194108,2026-01-01,Quality Issue,459.41
310596,9194114,2026-01-07,Damaged,12371.15
310597,9194141,2024-12-12,Wrong Item,3163.88
310598,9194160,2024-05-21,Damaged,1918.25
310599,9194163,2025-11-11,Changed Mind,1839.71
310600,9194173,2025-03-08,Changed Mind,9620.03
310601,9194175,2024-03-10,Quality Issue,352.11
310602,9194191,2024-12-08,Wrong Item,694.24
310603,9194192,2025-08-18,Damaged,1841.35
310604,9194214,2025-07-28,Changed Mind,995.2
310605,9194233,2024-06-15,Changed Mind,4017.3
310606,9194237,2024-01-31,Quality Issue,1492.56
310607,9194248,2025-05-15,Late Delivery,2520.39
310608,9194283,2025-12-11,Damaged,2056.43
310609,9194286,2025-09-26,Quality Issue,523.69
310610,9194299,2024-01-31,Wrong Item,18369.26
310611,9194316,2024-12-20,Changed Mind,906.9
310612,9194336,2025-02-07,Quality Issue,1656.28
310613,9194388,2024-01-27,Quality Issue,1377.83
310614,9194406,2024-06-19,Changed Mind,9759.16
310615,9194422,2025-01-05,Quality Issue,3523.54
310616,9194432,2025-06-03,Damaged,905.35
310617,9194444,2024-07-12,Changed Mind,2262.53
310618,9194485,2024-08-05,Changed Mind,1734.57
310619,9194522,2025-07-27,Late Delivery,17983.88
310620,9194527,2024-07-13,Quality Issue,3355.22
310621,9194531,2024-01-24,Changed Mind,64031.09
310622,9194555,2025-01-17,Wrong Item,2452.62
310623,9194563,2025-02-24,Late Delivery,798.12
310624,9194564,2024-10-20,Quality Issue,1872.03
310625,9194596,2025-10-08,Wrong Item,4090.93
310626,9194660,2024-08-15,Quality Issue,751.3
310627,9194683,2025-12-03,Quality Issue,1144.44
310628,9194688,2025-12-21,Damaged,1884.54
310629,9194749,2025-12-18,Quality Issue,526.53
310630,9194752,2025-06-15,Changed Mind,1250.9
310631,9194753,2024-02-02,Quality Issue,5194.08
310632,9194764,2025-11-06,Wrong Item,1001.07
310633,9194767,2024-11-18,Wrong Item,176.14
310634,9194796,2024-05-19,Wrong Item,1397.22
310635,9194802,2025-08-04,Damaged,962.3
310636,9194806,2025-12-09,Late Delivery,587.01
310637,9194838,2025-10-23,Quality Issue,1469.28
310638,9194843,2025-09-08,Wrong Item,528.97
310639,9194862,2025-08-19,Wrong Item,3685.58
310640,9194908,2024-03-27,Damaged,12773.55
310641,9194963,2025-03-12,Late Delivery,836.0
310642,9194967,2024-07-19,Changed Mind,581.68
310643,9194969,2024-11-10,Quality Issue,9222.5
310644,9195055,2024-12-16,Changed Mind,336.66
310645,9195077,2024-04-07,Damaged,1837.89
310646,9195114,2024-06-25,Damaged,1139.07
310647,9195117,2024-03-02,Changed Mind,62625.68
310648,9195119,2025-05-15,Wrong Item,2262.36
310649,9195162,2024-10-14,Quality Issue,4091.66
310650,9195248,2024-11-28,Quality Issue,979.97
310651,9195259,2025-06-04,Late Delivery,55110.29
310652,9195266,2025-08-05,Wrong Item,216.66
310653,9195272,2024-06-19,Late Delivery,992.04
310654,9195335,2025-03-14,Damaged,2500.1
310655,9195349,2025-06-08,Damaged,1097.43
310656,9195354,2025-07-11,Wrong Item,13881.23
310657,9195394,2025-09-19,Damaged,3172.01
310658,9195458,2025-05-22,Changed Mind,1505.67
310659,9195473,2024-04-11,Changed Mind,711.87
310660,9195489,2025-04-11,Wrong Item,1547.72
310661,9195497,2025-09-30,Wrong Item,15710.52
310662,9195537,2024-04-11,Damaged,23444.06
310663,9195541,2025-03-08,Late Delivery,473.58
310664,9195568,2025-12-12,Quality Issue,295.92
310665,9195575,2025-03-10,Late Delivery,2957.84
310666,9195594,2024-06-01,Changed Mind,3476.89
310667,9195597,2025-05-06,Changed Mind,4155.38
310668,9195598,2025-09-01,Quality Issue,1942.64
310669,9195612,2024-04-06,Damaged,276.27
310670,9195664,2024-04-14,Wrong Item,1440.39
310671,9195665,2024-05-25,Damaged,2303.04
310672,9195719,2025-03-26,Quality Issue,655.06
310673,9195727,2025-07-23,Damaged,48026.88
310674,9195732,2024-12-12,Quality Issue,2297.61
310675,9195736,2025-02-11,Wrong Item,4269.32
310676,9195743,2025-11-25,Changed Mind,2198.86
310677,9195759,2025-03-09,Wrong Item,5910.44
310678,9195772,2024-07-15,Quality Issue,10368.59
310679,9195788,2024-12-11,Late Delivery,2974.27
310680,9195813,2025-11-04,Changed Mind,1116.6
310681,9195818,2024-02-16,Damaged,369.92
310682,9195869,2024-07-29,Quality Issue,579.35
310683,9195877,2024-02-14,Late Delivery,6983.72
310684,9195932,2024-03-12,Late Delivery,1696.3
310685,9195950,2025-11-29,Late Delivery,11742.32
310686,9195975,2025-01-11,Quality Issue,8443.08
310687,9196020,2025-04-17,Late Delivery,6311.06
310688,9196063,2024-05-31,Late Delivery,40895.56
310689,9196067,2024-09-27,Quality Issue,368.72
310690,9196082,2024-12-05,Wrong Item,3360.52
310691,9196112,2024-02-17,Changed Mind,1180.48
310692,9196163,2025-05-30,Damaged,2958.29
310693,9196165,2024-02-07,Late Delivery,802.71
310694,9196176,2024-09-06,Changed Mind,1218.37
310695,9196187,2024-04-01,Changed Mind,1233.06
310696,9196201,2025-08-10,Late Delivery,2826.3
310697,9196212,2025-07-29,Quality Issue,958.4
310698,9196214,2024-11-22,Quality Issue,211.67
310699,9196244,2024-03-24,Quality Issue,1123.1
310700,9196245,2024-04-24,Damaged,2966.03
310701,9196253,2025-09-01,Late Delivery,396.0
310702,9196254,2025-02-25,Changed Mind,1140.63
310703,9196269,2025-02-07,Quality Issue,4284.06
310704,9196287,2024-01-25,Damaged,2274.89
310705,9196300,2025-03-11,Quality Issue,970.55
310706,9196338,2024-12-16,Wrong Item,21255.61
310707,9196364,2025-10-18,Wrong Item,2228.72
310708,9196380,2024-10-02,Damaged,1090.21
310709,9196388,2024-10-13,Wrong Item,543.02
310710,9196440,2025-09-08,Quality Issue,2052.22
310711,9196450,2025-10-02,Changed Mind,1290.92
310712,9196458,2024-05-27,Late Delivery,4563.59
310713,9196461,2025-03-10,Quality Issue,456.25
310714,9196477,2025-03-05,Quality Issue,624.3
310715,9196507,2025-11-04,Damaged,1121.49
310716,9196543,2024-12-21,Damaged,801.84
310717,9196549,2024-05-27,Wrong Item,2175.23
310718,9196555,2024-08-16,Damaged,5483.74
310719,9196562,2025-10-24,Damaged,3420.31
310720,9196569,2024-08-18,Late Delivery,2738.05
310721,9196575,2025-04-28,Changed Mind,2432.3
310722,9196577,2024-10-24,Damaged,1185.72
310723,9196579,2024-10-25,Quality Issue,158.47
310724,9196584,2024-12-21,Late Delivery,249.08
310725,9196588,2024-03-19,Changed Mind,15201.98
310726,9196597,2025-08-12,Changed Mind,1150.33
310727,9196604,2025-06-27,Quality Issue,772.67
310728,9196653,2025-03-22,Quality Issue,19140.14
310729,9196667,2024-01-27,Changed Mind,5523.52
310730,9196731,2024-04-14,Quality Issue,2198.26
310731,9196755,2025-08-02,Damaged,2344.12
310732,9196767,2025-08-10,Quality Issue,1006.19
310733,9196780,2024-08-16,Damaged,1800.33
310734,9196787,2025-11-24,Late Delivery,1843.36
310735,9196824,2025-09-18,Damaged,1632.6
310736,9196837,2025-09-06,Damaged,1543.36
310737,9196851,2024-03-05,Late Delivery,1437.37
310738,9196873,2025-06-14,Quality Issue,20521.17
310739,9196878,2025-09-16,Late Delivery,2469.63
310740,9196880,2025-08-06,Changed Mind,1859.64
310741,9196882,2025-02-17,Late Delivery,4634.47
310742,9196974,2024-05-25,Quality Issue,2965.41
310743,9196975,2025-05-12,Wrong Item,699.3
310744,9196983,2025-07-26,Changed Mind,572.29
310745,9197050,2024-03-16,Damaged,864.37
310746,9197051,2025-10-10,Wrong Item,1196.65
310747,9197053,2025-06-28,Late Delivery,543.74
310748,9197055,2024-06-07,Quality Issue,1507.33
310749,9197090,2025-09-25,Quality Issue,5932.39
310750,9197135,2024-07-21,Quality Issue,2424.17
310751,9197145,2025-12-12,Damaged,1195.92
310752,9197181,2025-05-04,Late Delivery,550.61
310753,9197186,2025-03-01,Quality Issue,26752.71
310754,9197192,2025-12-01,Late Delivery,1573.21
310755,9197226,2024-12-25,Wrong Item,8709.3
310756,9197230,2024-02-11,Late Delivery,916.99
310757,9197245,2024-11-13,Wrong Item,1539.08
310758,9197248,2025-02-09,Damaged,4078.85
310759,9197255,2024-08-16,Late Delivery,3933.96
310760,9197284,2024-05-29,Quality Issue,1691.19
310761,9197313,2024-02-05,Changed Mind,19032.74
310762,9197325,2024-09-07,Changed Mind,7386.66
310763,9197428,2024-12-14,Wrong Item,668.26
310764,9197434,2025-05-11,Wrong Item,2014.36
310765,9197444,2025-06-03,Quality Issue,585.04
310766,9197461,2025-04-26,Changed Mind,800.14
310767,9197471,2025-11-16,Changed Mind,1325.71
310768,9197484,2025-08-13,Quality Issue,50104.87
310769,9197496,2025-03-02,Damaged,1218.89
310770,9197541,2025-05-16,Wrong Item,1409.94
310771,9197545,2024-09-14,Changed Mind,157.45
310772,9197581,2024-10-17,Damaged,580.93
310773,9197651,2024-11-03,Late Delivery,1175.58
310774,9197658,2024-03-14,Wrong Item,1174.84
310775,9197660,2024-05-02,Wrong Item,765.55
310776,9197675,2025-02-17,Quality Issue,1371.04
310777,9197683,2025-09-08,Wrong Item,554.85
310778,9197730,2024-11-06,Changed Mind,5771.11
310779,9197735,2024-04-28,Damaged,1042.36
310780,9197738,2024-02-12,Late Delivery,1212.54
310781,9197778,2024-12-22,Damaged,1415.99
310782,9197802,2024-08-09,Quality Issue,6738.54
310783,9197804,2025-08-21,Changed Mind,3695.88
310784,9197821,2025-03-24,Damaged,385.91
310785,9197829,2024-09-27,Damaged,234.02
310786,9197836,2024-10-06,Damaged,683.0
310787,9197837,2025-09-09,Quality Issue,3261.26
310788,9197859,2024-12-01,Wrong Item,4423.03
310789,9197871,2025-08-16,Damaged,5829.54
310790,9197877,2024-08-02,Wrong Item,863.97
310791,9197894,2025-03-29,Wrong Item,3879.56
310792,9197902,2024-11-04,Wrong Item,2446.14
310793,9197924,2024-04-09,Wrong Item,4424.08
310794,9197940,2025-07-14,Late Delivery,647.78
310795,9197980,2025-08-20,Changed Mind,569.17
310796,9197986,2025-12-04,Damaged,2644.47
310797,9198006,2024-08-29,Damaged,647.78
310798,9198072,2025-10-02,Changed Mind,28332.1
310799,9198080,2024-07-16,Quality Issue,13024.48
310800,9198092,2024-06-23,Quality Issue,2972.59
310801,9198121,2025-08-16,Late Delivery,1176.04
310802,9198129,2024-02-13,Changed Mind,7563.38
310803,9198145,2025-04-16,Wrong Item,198.62
310804,9198193,2025-01-02,Damaged,1377.68
310805,9198253,2025-08-24,Wrong Item,28722.1
310806,9198259,2025-01-27,Changed Mind,2420.08
310807,9198301,2024-12-02,Wrong Item,8250.91
310808,9198315,2024-11-22,Late Delivery,6413.55
310809,9198317,2024-03-04,Wrong Item,6753.6
310810,9198322,2024-04-11,Wrong Item,1132.72
310811,9198332,2024-10-19,Quality Issue,593.98
310812,9198350,2024-01-17,Damaged,15029.5
310813,9198400,2025-07-14,Quality Issue,24486.61
310814,9198418,2024-02-26,Changed Mind,3697.57
310815,9198430,2025-10-22,Late Delivery,2367.9
310816,9198451,2024-10-10,Damaged,3648.8
310817,9198457,2024-11-14,Changed Mind,2086.13
310818,9198471,2025-10-05,Wrong Item,940.22
310819,9198486,2025-07-31,Changed Mind,447.67
310820,9198522,2025-02-02,Wrong Item,897.58
310821,9198543,2025-03-01,Quality Issue,531.45
310822,9198612,2025-01-01,Wrong Item,3589.28
310823,9198615,2024-05-06,Wrong Item,287.53
310824,9198629,2025-12-08,Damaged,886.34
310825,9198644,2025-09-28,Wrong Item,1923.98
310826,9198673,2024-04-18,Quality Issue,1517.32
310827,9198688,2024-03-28,Wrong Item,1980.89
310828,9198698,2024-03-27,Damaged,6907.51
310829,9198736,2024-01-08,Wrong Item,2352.87
310830,9198738,2025-09-12,Wrong Item,4568.4
310831,9198739,2025-09-21,Damaged,1304.49
310832,9198741,2024-04-27,Damaged,78434.91
310833,9198763,2025-01-28,Wrong Item,953.87
310834,9198776,2025-02-25,Wrong Item,1215.09
310835,9198786,2025-11-13,Late Delivery,725.4
310836,9198824,2024-03-17,Wrong Item,1962.38
310837,9198830,2024-06-22,Quality Issue,1793.64
310838,9198844,2024-02-14,Wrong Item,14270.84
310839,9198853,2024-04-17,Changed Mind,40007.67
